title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id
"Všeobecná ambulancia pre deti a dorast, Stropkov, (MEDJALEN, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/stropkov/vseobecna-ambulancia-pre-deti-a-dorast-stropkov-medjalen.html?page_id=98620, Všeobecná starostlivosť o deti a dorast,Prešovský,Stropkov,1,4,62
"Všeobecná ambulancia pre deti a dorast, Stropkov, (M.B.ALFA, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/stropkov/vseobecna-ambulancia-pre-deti-a-dorast-stropkov-m.b.alfa.html?page_id=98326, Všeobecná starostlivosť o deti a dorast,Prešovský,Stropkov,1,4,62
"Ambulancia rýchlej zdravotnej pomoci, Poltár, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poltar/ambulancia-rychlej-zdravotnej-pomoci-poltar-lse-life-star-emergency.html?page_id=134740, Rýchla zdravotná pomoc,Banskobystricky,Poltár,1,0,44
"Ambulancia rýchlej zdravotnej pomoci, Kokava nad Rimavicou, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poltar/ambulancia-rychlej-zdravotnej-pomoci-kokava-nad-rimavicou-lse-life-star-emergency.html?page_id=134739, Rýchla zdravotná pomoc,Banskobystricky,Poltár,1,0,44
"Ambulancia detskej psychiatrie, Poltár, (SAMINO s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poltar/ambulancia-detskej-psychiatrie-poltar-samino.html?page_id=124132, Detská psychiatria,Banskobystricky,Poltár,1,0,44
"Všeobecná ambulancia pre deti a dorast, Poltár, (PDOS, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poltar/vseobecna-ambulancia-pre-deti-a-dorast-poltar-pdos.html?page_id=95976, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Poltár,1,0,44
"Všeobecná ambulancia pre deti a dorast, Málinec, (PDOS, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poltar/vseobecna-ambulancia-pre-deti-a-dorast-malinec-pdos.html?page_id=95977, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Poltár,1,0,44
"Všeobecná ambulancia pre deti a dorast, Poltár, (MUDr. Jana Beľová)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poltar/vseobecna-ambulancia-pre-deti-a-dorast-poltar-mudr.-jana-belova.html?page_id=94906, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Poltár,1,0,44
"Všeobecná ambulancia pre deti a dorast, MUDr. Muránska Jana, Kokava nad Rimavicou, (J.M.MED, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poltar/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-muranska-jana-kokava-nad-rimavicou-j.m.med.html?page_id=94043, Pediatria,Banskobystricky,Poltár,1,0,44
"Všeobecná ambulancia pre deti a dorast, MUDr. Lal Faizi, Fiľakovo, (LMF med s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-lal-faizi-filakovo-lmf-med.html?page_id=142039, Pediatria,Banskobystricky,Lučenec,1,0,31
"Ambulancia rýchlej zdravotnej pomoci, Lovinobaňa, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-rychlej-zdravotnej-pomoci-lovinobana-lse-life-star-emergency.html?page_id=134845, Rýchla zdravotná pomoc,Banskobystricky,Lučenec,1,0,31
"Ambulancia rýchlej zdravotnej pomoci, Lučenec 3, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-rychlej-zdravotnej-pomoci-lucenec-3-lse-life-star-emergency.html?page_id=134846, Rýchla zdravotná pomoc,Banskobystricky,Lučenec,1,0,31
"Ambulancia rýchlej zdravotnej pomoci, Lučenec 2, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-rychlej-zdravotnej-pomoci-lucenec-2-lse-life-star-emergency.html?page_id=134771, Rýchla zdravotná pomoc,Banskobystricky,Lučenec,1,0,31
"Ambulancia rýchlej zdravotnej pomoci „S“, Lučenec 4, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-rychlej-zdravotnej-pomoci-s-lucenec-4-lse-life-star-emergency.html?page_id=132770, Rýchla zdravotná pomoc „S“,Banskobystricky,Lučenec,1,0,31
"Ambulancia rýchlej zdravotnej pomoci, Fiľakovo, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-rychlej-zdravotnej-pomoci-filakovo-lse-life-star-emergency.html?page_id=132718, Rýchla zdravotná pomoc,Banskobystricky,Lučenec,1,0,31
"Ambulancia rýchlej lekárskej pomoci, Lučenec 1, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-rychlej-lekarskej-pomoci-lucenec-1-lse-life-star-emergency.html?page_id=132714, Rýchla lekárska pomoc,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Lučenec, (Všeobecná nemocnica s poliklinikou Lučenec, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-lucenec-vseobecna-nemocnica-s-poliklinikou-lucenec-n.o..html?page_id=120870, Pediatria,Banskobystricky,Lučenec,1,0,31
"Ambulancia pediatrickej neurológie, MUDr. Renáta Vrbjarová, Lučenec, (Všeobecná nemocnica s poliklinikou Lučenec, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-pediatrickej-neurologie-mudr.-renata-vrbjarova-lucenec-vseobecna-nemocnica-s-poliklinikou-lucenec-n.o..html?page_id=96586, Pediatrická neurológia,Banskobystricky,Lučenec,1,0,31
"Ambulancia pediatrickej oftalmológie, MUDr. Elena Magicová, Lučenec, (Všeobecná nemocnica s poliklinikou Lučenec, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-pediatrickej-oftalmologie-mudr.-elena-magicova-lucenec-vseobecna-nemocnica-s-poliklinikou-lucenec-n.o..html?page_id=96587, Pediatrická oftalmológia,Banskobystricky,Lučenec,1,0,31
"Ambulancia pediatrickej nefrológie, MUDr. Jana Muránska, Lučenec, (Všeobecná nemocnica s poliklinikou Lučenec, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-pediatrickej-nefrologie-mudr.-jana-muranska-lucenec-vseobecna-nemocnica-s-poliklinikou-lucenec-n.o..html?page_id=96585, Pediatrická nefrológia,Banskobystricky,Lučenec,1,0,31
"Ambulancia detskej psychiatrie, Lučenec, (Všeobecná nemocnica s poliklinikou Lučenec, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-detskej-psychiatrie-lucenec-vseobecna-nemocnica-s-poliklinikou-lucenec-n.o..html?page_id=96579, Detská psychiatria,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Lučenec, (REVITAMED s.r.o)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-lucenec-revitamed-s.r.o.html?page_id=96203, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Lučenec, (PRO VITAE MEDIC, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-lucenec-pro-vitae-medic.html?page_id=96089, Pediatria,Banskobystricky,Lučenec,1,0,31
"Ambulancia pediatrickej kardiológie, Lučenec, (PRO VITAE MEDIC, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-pediatrickej-kardiologie-lucenec-pro-vitae-medic.html?page_id=96087, Pediatrická kardiológia,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Lučenec, (PEGOMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-lucenec-pegomed.html?page_id=95993, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Lučenec, (BABY-MEDCARE s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-lucenec-baby-medcare.html?page_id=95997, Pediatria,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Lučenec, (PEGAUR MED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-lucenec-pegaur-med.html?page_id=95989, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, MUDr. Margita Patakyová, Fiľakovo, (PEDIPAT, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-margita-patakyova-filakovo-pedipat.html?page_id=95986, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, Lučenec, (PEGAUR MED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-lucenec-pegaur-med.html?page_id=95988," Pediatrická gastroenterológia, hepatológia a výživa",Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Lučenec, (MUDr. Katarína Tóthová)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-lucenec-mudr.-katarina-tothova.html?page_id=95061, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Fiľakovo, (MEDRIA, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-filakovo-medria.html?page_id=94404, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Fiľakovo, (KARDIOMED, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-filakovo-kardiomed.html?page_id=94083, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Ambulancia pediatrickej gynekológie, Lučenec, (ENDOGYN s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-pediatrickej-gynekologie-lucenec-endogyn.html?page_id=93692, Pediatrická gynekológia,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Fiľakovo, (CHAMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-filakovo-chamed.html?page_id=93437, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Fiľakovo, (CHAMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-filakovo-chamed-1.html?page_id=93436, Pediatria,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Halič, (AVEMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-halic-avemed.html?page_id=93340, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Divín, (AVEMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-divin-avemed.html?page_id=93339, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Lučenec, (ARS CURANDI, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/vseobecna-ambulancia-pre-deti-a-dorast-lucenec-ars-curandi.html?page_id=93326, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Lučenec,1,0,31
"Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, Lučenec, (ARS CURANDI, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-lucenec-ars-curandi.html?page_id=93324," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Banskobystricky,Lučenec,1,0,31
"Ambulancia klinickej imunológie a alergológie, Lučenec, (ALERGOMEA s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/ambulancia-klinickej-imunologie-a-alergologie-lucenec-alergomea.html?page_id=93260, Pediatrická imunológia a alergiológia,Banskobystricky,Lučenec,1,0,31
"Všeobecná ambulancia pre deti a dorast, Miloslavov, (NAŠA DOKTORKA s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senec/vseobecna-ambulancia-pre-deti-a-dorast-miloslavov-nasa-doktorka.html?page_id=136005," Pediatria, Všeobecná starostlivosť o deti a dorast",Bratislavsky Kraj,Senec,1,1,55
"Ambulancia rýchlej lekárskej pomoci, Rovinka, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senec/ambulancia-rychlej-lekarskej-pomoci-rovinka-zachranna-zdravotna-sluzba-bratislava.html?page_id=134985, Rýchla lekárska pomoc,Bratislavsky Kraj,Senec,1,1,55
"Ambulancia rýchlej lekárskej pomoci, Senec, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senec/ambulancia-rychlej-lekarskej-pomoci-senec-lse-life-star-emergency.html?page_id=132598, Rýchla lekárska pomoc,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, Malinovo, (Detská ambulancia Malina, s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senec/vseobecna-ambulancia-pre-deti-a-dorast-malinovo-detska-ambulancia-malina-s.-r.-o..html?page_id=130842, Pediatria,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, Dunajská Lužná, (MEDMA, spol. s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senec/vseobecna-ambulancia-pre-deti-a-dorast-dunajska-luzna-medma-spol..html?page_id=129812, Pediatria,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, MUDr. Hana Krajňáková, Rovinka, (Univerzitná nemocnica s poliklinikou Milosrdní bratia, spol. s r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senec/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-hana-krajnakova-rovinka-univerzitna-nemocnica-s-poliklinikou-milosrdni-bratia-spol.-s-r.-o..html?page_id=129499, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, Nová Dedinka, (MediKids s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=127731, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, MUDr. Tatjana Sipekiová, Ivanka pri Dunaji, (AVANT-PEDIA s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=66570, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, Bernolákovo, (D.M.I. s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=66524, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, Tomášov, (DAM MAMOTO s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=65989, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, MUDr. Štefan Harsányi, Senec, (MEDINET, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=65967, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, MUDr. Jana Rašková, Dunajská Lužná, (Univerzitná nemocnica s poliklinikou Milosrdní bratia, spol. s r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=65070, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, MUDr. Ružena Dolánová, Veľký Biel, (ARCLINIC s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61964, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, MUDr. František Varga, Senec, (Wargha s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60932, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, Senec, (MILIPED s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60933, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Ambulancia Medped Senec, Senec, (MEDPED, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60784, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, Ivanka pri Dunaji, (Babyclinic s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60612, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, Senec, (Pediakard s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60495, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Všeobecná ambulancia pre deti a dorast, Chorvátsky Grob, (VRES s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60428, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Senec,1,1,55
"Ambulancia rýchlej zdravotnej pomoci, Kysucké Nové Mesto, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kysucke-nove-mesto/ambulancia-rychlej-zdravotnej-pomoci-kysucke-nove-mesto-zachranna-zdravotna-sluzba-bratislava.html?page_id=133034, Rýchla zdravotná pomoc,Žilinský,Kysucké Nové Mesto,1,7,27
"Ambulancia pediatrickej gynekológie, Kysucké Nové Mesto, (VIŠŇOVSKÍ, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kysucke-nove-mesto/ambulancia-pediatrickej-gynekologie-kysucke-nove-mesto-visnovski.html?page_id=90303, Pediatrická gynekológia,Žilinský,Kysucké Nové Mesto,1,7,27
"Všeobecná ambulancia pre deti a dorast, Kysucké Nové Mesto, (PEDIPU s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kysucke-nove-mesto/vseobecna-ambulancia-pre-deti-a-dorast-kysucke-nove-mesto-pedipu.html?page_id=90118, Všeobecná starostlivosť o deti a dorast,Žilinský,Kysucké Nové Mesto,1,7,27
"Všeobecná ambulancia pre deti a dorast, Kysucké Nové Mesto, (MUDr. Janka Palúchová, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kysucke-nove-mesto/vseobecna-ambulancia-pre-deti-a-dorast-kysucke-nove-mesto-mudr.-janka-paluchova.html?page_id=74058," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Kysucké Nové Mesto,1,7,27
"Všeobecná ambulancia pre deti a dorast, Kysucké Nové Mesto, (ŠevčíkPED, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kysucke-nove-mesto/vseobecna-ambulancia-pre-deti-a-dorast-kysucke-nove-mesto-sevcikped.html?page_id=58094," Dorastové lekárstvo, Všeobecná starostlivosť o deti a dorast",Žilinský,Kysucké Nové Mesto,1,7,27
"Všeobecná ambulancia pre deti a dorast, Kysucké Nové Mesto, (MUDr. Anna Chládková)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kysucke-nove-mesto/vseobecna-ambulancia-pre-deti-a-dorast-kysucke-nove-mesto-mudr.-anna-chladkova.html?page_id=55279, Všeobecná starostlivosť o deti a dorast,Žilinský,Kysucké Nové Mesto,1,7,27
"Všeobecná ambulancia pre deti a dorast, Kysucké Nové Mesto, (PEDIA s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kysucke-nove-mesto/vseobecna-ambulancia-pre-deti-a-dorast-kysucke-nove-mesto-pedia.html?page_id=55273," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Kysucké Nové Mesto,1,7,27
"Všeobecná ambulancia pre deti a dorast, MUDr. Zita Hluchá, Bánovce nad Bebravou, (MUDr. Zita Hluchá s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banovce-nad-bebravou/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-zita-hlucha-banovce-nad-bebravou-mudr.-zita-hlucha-1.html?page_id=141504, Pediatria,Trenčiansky,Bánovce nad Bebravou,1,5,10
"Ambulancia rýchlej zdravotnej pomoci, Rybany, (RZP, a.s.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banovce-nad-bebravou/ambulancia-rychlej-zdravotnej-pomoci-rybany-rzp-a.s..html?page_id=134931, Rýchla zdravotná pomoc,Trenčiansky,Bánovce nad Bebravou,1,5,10
"Ambulancia rýchlej lekárskej pomoci, Bánovce nad Bebravou, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banovce-nad-bebravou/ambulancia-rychlej-lekarskej-pomoci-banovce-nad-bebravou-lse-life-star-emergency.html?page_id=132496, Rýchla lekárska pomoc,Trenčiansky,Bánovce nad Bebravou,1,5,10
"Ambulancia pediatrickej kardiológie, MUDr. Pavol Šimurka, PhD., Bánovce nad Bebravou, (Nemocnica AGEL Bánovce s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banovce-nad-bebravou/ambulancia-pediatrickej-kardiologie-mudr.-pavol-simurka-phd.-banovce-nad-bebravou-nemocnica-agel-banovce.html?page_id=73431, Pediatrická kardiológia,Trenčiansky,Bánovce nad Bebravou,1,5,10
"Všeobecná ambulancia pre deti a dorast, MUDr. Magdaléna Babčanová, Bánovce nad Bebravou, (MASIBA, s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banovce-nad-bebravou/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-magdalena-babcanova-banovce-nad-bebravou-masiba.html?page_id=73371, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Bánovce nad Bebravou,1,5,10
"Všeobecná ambulancia pre deti a dorast, MUDr. Renata Jačková, Bánovce nad Bebravou, (MUDr. Renata Jačková)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banovce-nad-bebravou/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-renata-jackova-banovce-nad-bebravou-mudr.-renata-jackova.html?page_id=64073, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Bánovce nad Bebravou,1,5,10
"Všeobecná ambulancia pre deti a dorast, MUDr. Zuzana Jancusková, Bánovce nad Bebravou, (ZUNAJA s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banovce-nad-bebravou/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-zuzana-jancuskova-banovce-nad-bebravou-zunaja.html?page_id=64010, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Bánovce nad Bebravou,1,5,10
"Všeobecná ambulancia pre deti a dorast, MUDr. Mária Kmotorková, Rybany, (PedMar, s.r.o.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banovce-nad-bebravou/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-maria-kmotorkova-rybany-pedmar.html?page_id=62804, Všeobecná starostlivosť o deti a dorast,Trenčiansky,Bánovce nad Bebravou,1,5,10
"Špecializovaná ambulancia, urgentná medicína, Bánovce nad Bebravou, (RZP, a.s.)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banovce-nad-bebravou/specializovana-ambulancia-urgentna-medicina-banovce-nad-bebravou-rzp-a.s..html?page_id=62475, Urgentná medicína,Trenčiansky,Bánovce nad Bebravou,1,5,10
"Pediatrická ambulancia, Kežmarok, (Nemocnica Dr.Vojtecha Alexandra v Kežmarku n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/pediatricka-ambulancia-kezmarok-nemocnica-dr.vojtecha-alexandra-v-kezmarku-n.o.-2.html?page_id=143298, Pediatria,Prešovský,Kežmarok,1,4,19
