title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id,doctor_id,info,open_hours,lat,lng
"Všeobecná ambulancia pre deti a dorast, MUDr. Ingrid Stráňavová, Bratislava-Pod.Biskup., (Ambulancia MUDr. Ingrid Stráňavová, s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61640, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-46306986-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-46306986-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Ingrid Stráňavová (lekár)', 'Miesto prevádzkovania': 'zdravotné stredisko\nLotyšská\n5187/1\n82106\nBratislava - mestská časť Podunajské Biskupice', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Ambulancia MUDr. Ingrid Stráňavová, s. r. o.\nBudatínska\n3142/5\n85105\nBratislava - mestská časť Petržalka\nIČO: 46306986', 'Telefón': '+421 245246862'}","Telefón platnosť od: 24.01.2022
Pondelok: 7:00-15:007:00-11:30 kuratíva,11:30-14:00 poradňa pre malé deti,14:00-15:00 novorodenecké návštevy
Utorok: 10:30-17:0010:30- 13:00 školská poradňa, 13:00-17:00 kuratíva
Streda: 7:30-14:007:30- 11:30 kuratíva, 11:30-14:00 novorodenecké návštevy, objednaní preventívne prehliadky
Štvrtok: 8:00-16:008:00-10:00 predškolská poradňa, 10:00-14:00 kuratíva, 14:00-16:00 školská poradňa
Piatok: 7:30-13:307:30-11:30 kuratíva,11:30-13:30 novorodenecké návštevy, objednaní preventívne prehliadky
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: Odberypondelok, streda, piatok7:00- 8:00",48.1380711,17.2030058
"Všeobecná ambulancia pre deti a dorast, MUDr. Tamara Martinkovič, Bratislava-Ružinov, (MUDr. Tamara Martinkovič)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61301, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-31761585-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-31761585-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Tamara Martinkovič (lekár)\nJarmila Kukanová (sestra)', 'Miesto prevádzkovania': 'Zdravotné stredisko\nDrieňová\n80/38\n82102\nBratislava - mestská časť Ružinov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Tamara Martinkovič\nIČO: 31761585', 'Telefón': '+421 243422715'}","Telefón platnosť od: 27.11.2017
Pondelok: 7:30-12:00  ||12:00-15:0012:00 - 15:00 Preventívne prehliadky
Utorok: 10:30-17:00  ||17:00-18:0010:30 - 12:30 a 17:00 - 18:00 Preventívne prehliadky
Streda: 12:00-15:00  ||8:00-12:008:00 - 12:00 Detská poradňa
Štvrtok: 8:00-12:00  ||12:00-15:0012:00 - 15:00 Preventívne prehliadky
Piatok: 7:30-11:30  ||11:30-14:3011:30 - 14:30 Preventívne prehliadky
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: Telefonické informácie ohľadom výsledkov, zdravotného stavu dieťaťa a pod. 10:00 - 11:00 hod.
Odbery: pondelok a piatok 7:30 - 8:30 hod., štvrtok 8:00 - 9:00 hod.",48.1612824,17.1639443
"Všeobecná ambulancia pre deti a dorast, Bratislava-Vrakuňa, (MUDr. Ľubica Pokorná)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61276, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-31757600-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-31757600-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Bebravská\n8956/1\n82107\nBratislava - mestská časť Vrakuňa', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Ľubica Pokorná\nIČO: 31757600', 'Telefón': '+421 2 455 20 255'}","Telefón platnosť od: 17.05.2018
Pondelok: 8:00-16:0012:00 - 14:30 - poradňa, 14:30 - 16:00 - novorodenci
Utorok: 13:00-17:3013:00 - 14:00 preventívne prehliadky
Streda: 7:00-15:3012:00-15:00 preventívne prehliadky, novorodenci
Štvrtok: 8:00-15:308:00 - 9:00 - prevencie, 12:00 - 15:30 - prevencia, novorodenci
Piatok: 7:00-13:3012:00 - 13:30 - prevencie
Sobota: neordinuje
Nedeľa: neordinuje",48.1382658,17.2123420
"Všeobecná ambulancia pre deti a dorast, MUDr. Ivana Macúchová, Bratislava-Ružinov, (MEDITRIX, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60896, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-36284751-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-36284751-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Ivana Macúchová (lekár)', 'Miesto prevádzkovania': 'Poliklinika Ružinov\nRužinovská\n10\n82101\nBratislava - mestská časť Ružinov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MEDITRIX, s.r.o.\nNa križovatkách\n35\n82104\nBratislava - mestská časť Ružinov\nIČO: 36284751', 'Telefón': '+421 2 482 79 430', 'Mobil': '0905 065 403'}","Mobil platnosť od: 01.02.2019
Pondelok: 8:00-15:00
Utorok: 8:00-16:00
Streda: 8:00-15:30
Štvrtok: 8:00-15:00
Piatok: 8:00-14:00
Sobota: neordinuje
Nedeľa: neordinuje",48.1551254,17.1543973
"Všeobecná ambulancia pre deti a dorast, MUDr. Jana Dančová, Bratislava-Ružinov, (MUDr. Jana Dančová, s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60844, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-44114826-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-44114826-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Jana Dančová (lekár)\nZuzana Babišová (sestra)', 'Miesto prevádzkovania': 'Bulharská\n3\n82104\nBratislava - mestská časť Ružinov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Jana Dančová, s. r. o.\nBulharská\n3\n82104\nBratislava - mestská časť Ružinov\nIČO: 44114826', 'Telefón': '+421 243415420'}","Telefón platnosť od: 01.11.2018
Telefón Všeobecná ambulancia pre deti a dorast.
Pondelok: 9:30-16:009:30 - 11:30 - prevencia - 3-6 r
Utorok: 7:00-15:00
Streda: 7:00-14:0012.30 - 14.00 - poradňa - 3-6r.
Štvrtok: 7:00-14:0013.00 - 14.00 - školáci - prevencia, poradňa
Piatok: 7:00-14:00
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: odbery utorok, streda,piatok o 7,00-7,30 hod. po telef. dohovore",48.1686684,17.1620266
"Všeobecná ambulancia pre deti a dorast, MUDr. Monika Priehodová, Bratislava-Vrakuňa, (APED s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60606, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-44954549-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-44954549-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Monika Priehodová (lekár)\nBc. Lívia Šišová (sestra)', 'Miesto prevádzkovania': 'prízemie, č.m. 36.2, 25, 41.1, 43\nZdravotné stredisko Bebravská 1\nBebravská\n8850/34\n82107\nBratislava - mestská časť Vrakuňa', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'APED s. r. o.\nMateja Bela\n842/7\n81106\nBratislava - mestská časť Staré Mesto\nIČO: 44954549', 'Telefón': '+421 2 452 57 703'}","Telefón platnosť od: 01.11.2017
Pondelok: 7:00-12:30  ||12:30-15:00od 7.00.-8.00 odbery,od 12.30 prevencie-15.00 prevencie, novorodenecké vyšetrenia
Utorok: 8:00-13:30  ||13:30-15:30od 8.00-9.30 poradňa pre bábätká,od 13.30-15.30 prevencie, novorodenecké vyšetrenia
Streda: 7:00-11:30  ||11:30-14:30od 7.00-8.00 odbery, od 11.30-14.30 prevencie, novorodenecké vyšetrenia
Štvrtok: 11:00-14:00  ||14:00-17:30od 11.00 -do 14.00 poradňa pre bábätká
Piatok: 7:00-11:30  ||11:30-12:30od 7.00-8.00 odbery, od 11.30-12.30 poradňa pre bábätká, novorodenecké cyšetrenia
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: Odbery: Po,St,Pi od 7:00 - 8:00,na odbery sa treba objednať min. deň vopred.
Na preventívne vyšetrenia, predoperačné vyšetrenia, poradne pre bábätká a novorodenecké vyšetrenia pacientov objednávame vopred na presný čas.
.",48.1386675,17.2130414
"Všeobecná ambulancia pre deti a dorast, MUDr. Petra Džuppová, Bratislava-Ružinov, (DETSKÁ AMBULANCIA, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60503, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-35961384-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-35961384-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Petra Džuppová (lekár)\nBc. Zuzana Javorčíková (sestra)\nMgr. Klaudia Takácsová (sestra)', 'Miesto prevádzkovania': 'Papraďová\n5B\n82101\nBratislava - mestská časť Ružinov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'DETSKÁ AMBULANCIA, s.r.o.\nPapraďová\n5B/5720\n82101\nBratislava - mestská časť Ružinov\nIČO: 35961384\nwww.mojalekarka.sk', 'Telefón': '+421 243334154', 'Email': 'mojalekarka@gmail.com'}","Email platnosť od: 01.11.2017
Pondelok: 7:30-11:30  ||12:00-16:00od 12:00 do 16:00 prevencia pre pozvaných
Utorok: 12:00-13:00  ||13:30-17:30od 12:00 do 13:00 prevencia pre pozvaných
Streda: 7:30-11:00  ||11:30-16:00od 11:30 do 16:00 prevencia pre pozvaných
Štvrtok: 7:30-11:30  ||12:00-15:00od 7:30 do 11:30 poradňa pre dojčatá
Piatok: 7:30-11:00  ||11:30-15:00od 11:30 do 15:00 prevencia pre pozvaných
Sobota: neordinuje
Nedeľa: neordinuje",48.1550835,17.1620954
"Všeobecná ambulancia pre deti a dorast, MUDr. Zuzana Koštálová, Bratislava-Pod.Biskup., (GIATROS, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60506, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-35939451-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-35939451-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Zuzana Koštálová (lekár)', 'Miesto prevádzkovania': 'Vrakunská\n45\n82106\nBratislava - mestská časť Podunajské Biskupice', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'GIATROS, s.r.o.\nBudovateľská\n1090/1\n82108\nBratislava - mestská časť Ružinov\nIČO: 35939451', 'Telefón': '+421 245241645'}","Telefón platnosť od: 23.10.2017
Pondelok: 7:30-12:00  ||12:00-15:3012:00 - 15:30 - poradňa pre malé deti
Utorok: 7:30-12:00  ||12:00-14:0012:00 - 14:00 - novorod. návštevy a obj. prevencie.
Streda: 10:30-14:30  ||14:30-18:0010:30 - 14:30 - poradňa pre malé deti
Štvrtok: 7:30-12:00  ||12:00-14:0012:00 - 14:00 - novorod. návštevy a obj. prevencie
Piatok: 7:30-12:00  ||12:00-14:0012:00 - 14:00 - novorod. návštevy a obj. prevencie
Sobota: neordinuje
Nedeľa: neordinuje",48.1376298,17.2036672
"Všeobecná ambulancia pre deti a dorast, MUDr. Zbořilová Jarmila, Bratislava-Ružinov, (Detská ordinácia, s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60499, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-45693838-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-45693838-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Zbořilová Jarmila (lekár)\nBorovská Zuzana (sestra)', 'Miesto prevádzkovania': '1. NP, č. dverí 31, 32 - samostatný trakt\nPoliklinika Ružinov\nRužinovská\n4813/10\n82101\nBratislava - mestská časť Ružinov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská ordinácia, s. r. o.\nRužinovská\n4813/10\n82101\nBratislava - mestská časť Ružinov\nIČO: 45693838', 'Telefón': '+421 2 482 79 496', 'Mobil': '0910 383 737'}","Mobil platnosť od: 22.11.2017
Pondelok: 7:30-15:00
Utorok: 8:00-11:30  ||11:30-15:00
Streda: 7:30-12:00  ||12:00-15:00
Štvrtok: 7:30-12:00  ||12:00-14:30
Piatok: 7:30-12:00  ||12:00-13:30
Sobota: neordinuje
Nedeľa: neordinuje",48.1552141,17.1542928
"Všeobecná ambulancia pre deti a dorast, MUDr. Drahoslava Hinštová, Bratislava-Ružinov, (MUDr. Hinštová Drahoslava s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60486, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-45929041-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-45929041-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Drahoslava Hinštová (lekár)\nŠtefánia Šišová (sestra)', 'Miesto prevádzkovania': 'Bulharská\n3\n82104\nBratislava - mestská časť Ružinov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Hinštová Drahoslava s. r. o.\nBulharská\n3\n82104\nBratislava - mestská časť Ružinov\nIČO: 45929041', 'Telefón': '+421 243420535'}","Telefón platnosť od: 26.11.2018
Pondelok: 7:00-15:00
Utorok: 9:00-16:00
Streda: 7:00-14:00
Štvrtok: 8:00-14:00
Piatok: 7:00-14:00
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: odbery po telefonickom dohovora Pondelok, streda, piatok 7,00-7,30hod.",48.1686684,17.1620266
"Všeobecná ambulancia pre deti a dorast, MUDr. Anna Hrašková, Bratislava-Pod.Biskup., (CENTUM s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60460, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-46137131-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-46137131-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Anna Hrašková (lekár)', 'Miesto prevádzkovania': 'prízemie, samostatný trakt\nUčiteľská\n10590/22\n82106\nBratislava - mestská časť Podunajské Biskupice', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'CENTUM s. r. o.\nUčiteľská\n10590/22\n82106\nBratislava - mestská časť Podunajské Biskupice\nIČO: 46137131', 'Telefón': '+421 2 452 43 480'}","Telefón platnosť od: 01.01.2018
Pondelok: 10:00-12:00  ||12:00-17:0010.00 do 12.00 novordenecké návštevy a prevencie
Utorok: 7:00-12:00  ||12:00-14:008.00 - 11.00 prevencie, 13.00 - 14.00 novordenecké návštevy
Streda: 7:00-12:00  ||12:00-15:008.00 -10.00 prevencie, 14.00 - 15.00 novordenecké návštevy
Štvrtok: 11:00-12:00  ||12:00-17:0014.00 - 17.00 novordenecké návštevy a prevencie
Piatok: 7:00-12:00  ||12:00-14:0012.00 - 14.00 novordenecké návštevy
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: Odbery biologického materiálu v utorok, stredu a piatok od 7.00 do 8.00 hod
Na odbery, poradne a preventívne prehliadky pacientov voláme na presný termín.
Telefonické konzultácie a informácie o výsledkoch: pondelok 14.15, utorok az štvrtok 12.00-13.00, piatok 10.00 - 11.00",48.1284860,17.2081228
"Všeobecná ambulancia pre deti a dorast, Bratislava-Ružinov, (ROYAL MEDIC HEALTH CARE, s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60311, Pediatria,Bratislavsky Kraj,Bratislava 2,1,1,4,61-46630961-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-46630961-A0001', 'Odborné zameranie': 'pediatria', 'Lekári sestry': 'MUDr. Mária Putalová (lekár)\nMonika Čižmárová (sestra)', 'Miesto prevádzkovania': '1. NP, trakt B2-m.č. 24\nzdravotné stredisko\nBabuškova\n3106/2\n82103\nBratislava - mestská časť Ružinov', 'Poisťovne': 'Dôvera, Union', 'Poskytovateľ': 'ROYAL MEDIC HEALTH CARE, s. r. o.\nBabuškova\n3106/2\n82103\nBratislava - mestská časť Ružinov\nIČO: 46630961', 'Telefón': '+421 2 433 39 318'}","Telefón platnosť od: 01.08.2020
Telefón AMB 1
Pondelok: 8:00-12:00  ||12:30-16:0012:30-16:00 návštevy pacientov
Utorok: 8:00-12:00  ||12:30-16:008:00 - 12:00 prevencie pre pozvaných a návštevy pacientov
Streda: 8:00-12:00  ||12:30-16:0012:30 -16:00 prevencie pre pozvaných a návštevy pacientov
Štvrtok: 8:00-12:00  ||12:30-16:0008:00-12:00 prevencie pre pozvaných
Piatok: 8:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: odber krvi 8:00 do 8:30 PO, STR, PIA
prevencie sú vyhradené len pre pacientov, ktorí sú pozvaní na základe telefonického rozhovoru alebo objednania sa priamo v ambulancii, pred vstupom do ambulancie volať na uvedené telefónne čísla",48.1527395,17.1687801
"Všeobecná ambulancia pre deti a dorast, MUDr. Anna Pišná, Bratislava-Pod.Biskup., (MUDr. Anna Pišná, s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60233, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-46860738-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-46860738-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Anna Pišná (lekár)', 'Miesto prevádzkovania': 'Zdravotné stredisko\nLotyšská\n1\n82106\nBratislava - mestská časť Podunajské Biskupice', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Anna Pišná, s. r. o.\nNobelovo námestie\n9\n85101\nBratislava - mestská časť Petržalka\nIČO: 46860738', 'Telefón': '+421 903262985'}","Telefón platnosť od: 01.12.2017
Pondelok: 7:00-15:00  ||0:00-0:007,00 - 11,30 detská poradňa.11,30- 15,00 ambulancia
Utorok: 7:00-14:00  ||0:00-0:007,00 - 12,00 ambulancia. 12,00- 14,00 návštevné sluzba
Streda: 12:00-18:00  ||0:00-0:0012;00 - 14,00 školská poradňa. 14,00 - 18,00 ambulancia
Štvrtok: 7:00-14:30  ||0:00-0:007,00 - 8,30. a 13,00 - 14,30 školská poradňa. 8,30 - 13,00 ambulancia
Piatok: 7:00-13:30  ||0:00-0:007,00 - 11,30 ambulancia. 11,30 - 13,30 návštevné sluzba
Sobota: neordinuje
Nedeľa: neordinuje",48.1381323,17.2031116
"Všeobecná ambulancia pre deti a dorast, Bratislava-Ružinov, (MUDr. Eva Dzurillová)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60197, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-42170851-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-42170851-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Nezábudková\n775/5\n82101\nBratislava - mestská časť Ružinov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Eva Dzurillová\nIČO: 42170851\nwww.dzurillova.sk', 'Telefón': '+421 253413720'}","Telefón platnosť od: 08.01.2016
Pondelok: 15:00-18:00
Utorok: 7:00-11:00Odbery: 7:00 - 8:45 hod - len objednaní pacienti
Streda: 15:00-18:00poradňa pre dojčatá, od 18.00 do 18.30 – vyšetrenia akútne chorých po telefonickom dohovore do 18:00
Štvrtok: 7:00-11:00Odbery: 7:00 - 8:45 hod - len objednaní pacienti
Piatok: 9:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: utorok a štvrtok - odbery 7:00 - 8:45 hod - len objednaní pacienti
streda -poradňa pre dojčatá,od 18.00 do 18.30 – vyšetrenia akútne chorých po telefonickom dohovore do 18:00",48.1508169,17.1520651
"Všeobecná ambulancia pre deti a dorast, MUDr. Jana Kaprinayová, Bratislava-Ružinov, (RAPHAEL MED s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60174, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 2,1,1,4,61-45852162-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '61-45852162-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Jana Kaprinayová (lekár)', 'Miesto prevádzkovania': 'Tomášikova\n3/A\n82101\nBratislava - mestská časť Ružinov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'RAPHAEL MED s. r. o.\nStachanovská\n2175/59\n82105\nBratislava - mestská časť Ružinov\nIČO: 45852162\nwww.detskylekarbratislava.sk', 'Telefón': '+421 243191719'}","Telefón platnosť od: 01.06.2022
Pondelok: 7:15-17:15
Utorok: 10:30-17:30
Streda: 7:15-16:15
Štvrtok: 7:15-16:15
Piatok: 7:15-8:15preventívne prehliadky - len po dohovore
Sobota: neordinuje
Nedeľa: neordinuje",48.1543206,17.1632701
"Ambulancia pediatrickej kardiológie, Bratislava-Ružinov, (Cardio plus s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60169, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 2,1,1,4,61-36287776-A0001,"{'Druh zariadenia': 'ambulancia pediatrickej kardiológie', 'Identifikátor': '61-36287776-A0001', 'Odborné zameranie': 'pediatrická kardiológia', 'Miesto prevádzkovania': 'č.m. 213, 214\nMedicínske centrum\nTeslova\n20/33\n82102\nBratislava - mestská časť Ružinov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Cardio plus s.r.o.\nBajzova\n233/8\n82108\nBratislava - mestská časť Ružinov\nIČO: 36287776', 'Telefón': '+421 2 434 22 737'}","Telefón platnosť od: 27.03.2015
Pondelok: 7:30-13:30  ||14:00-16:00len objednaní pacienti;14.00 -16.00 objednaní pacienti na prístrojové vyšetrenie
Utorok: neordinuje administratívny deň
Streda: 7:30-13:30  ||14:00-16:00len objednaní pacienti;14.00 -16.00 objednaní pacienti na prístrojové vyšetrenie
Štvrtok: 11:30-18:00len objednaní pacienti
Piatok: 7:30-13:00  ||14:00-16:00len objednaní pacienti;14.00 -16.00 objednaní pacienti na prístrojové vyšetrenie
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: Pracujeme len na objednanie. Objednat sa na vyšetrenie je možné počas ambulantných hodín telefonicky 02 / 43 42 27 37 alebo osobne",48.1620328,17.1448552
"Ambulancia rýchlej zdravotnej pomoci, Bytča, (RZP, a.s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bytca/ambulancia-rychlej-zdravotnej-pomoci-bytca-rzp-a.s..html?page_id=132569, Rýchla zdravotná pomoc,Žilinský,Bytča,1,7,9,72-36331023-A0038,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci', 'Identifikátor': '72-36331023-A0038', 'Odborné zameranie': 'rýchla zdravotná pomoc', 'Miesto prevádzkovania': '0\nBytča', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'RZP, a.s.\nLegionárska\n7158/5\n91101\nTrenčín\nIČO: 36331023\nwww.rzp.sk'}",,49.2225205,18.5588046
"Všeobecná ambulancia pre deti a dorast, Bytča, (DOKYSTAR s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bytca/vseobecna-ambulancia-pre-deti-a-dorast-bytca-dokystar.html?page_id=103197," Dorastové lekárstvo, Všeobecná starostlivosť o deti a dorast",Žilinský,Bytča,1,7,9,65-50321064-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-50321064-A0001', 'Odborné zameranie': 'dorastové lekárstvo\nvšeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Sidónie Sakalovej\n190\n01401\nBytča', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'DOKYSTAR s.r.o.\nSidónie Sakalovej\n190\n01401\nBytča\nIČO: 50321064', 'Telefón': '+421 415091832'}","Telefón platnosť od: 02.01.2019
Pondelok: 7:00-15:30
Utorok: 7:00-14:00
Streda: 7:00-16:00
Štvrtok: 7:00-11:00
Piatok: 7:00-13:30
Sobota: neordinuje
Nedeľa: neordinuje",49.2180721,18.5636852
"Všeobecná ambulancia pre deti a dorast, Bytča, (TIMA Višňové, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bytca/vseobecna-ambulancia-pre-deti-a-dorast-bytca-tima-visnove-s.-r.-o..html?page_id=74369, Všeobecná starostlivosť o deti a dorast,Žilinský,Bytča,1,7,9,65-36708704-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-36708704-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Sidónie Sakalovej\n190\n01401\nBytča', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'TIMA Višňové, s. r. o.\nSidónie Sakalovej\n161/16\n01401\nBytča\nIČO: 36708704', 'Telefón': '+421  902 733 212'}","Telefón platnosť od: 01.11.2017
Pondelok: 7:00-15:00
Utorok: 7:00-12:00
Streda: 7:00-11:00
Štvrtok: 7:00-17:00
Piatok: 7:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",49.2180721,18.5636852
