doctor_id,info,open_hours,lat,lng,adresa,title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id
51-37983687-A0003,"{'Druh zariadenia': 'ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy', 'Identifikátor': '51-37983687-A0003', 'Odborné zameranie': 'pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy', 'Miesto prevádzkovania': 'Kollárová\n282/3\n03491\nĽubochňa', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Národný endokrinologický a diabetologický ústav, n.o.\nKollárová\n282/3\n03491\nĽubochňa\nIČO: 37983687\nwww.nedu.sk'}","Poskytovateľ platnosť od: 01.07.2018
Poskytovateľ Ambulancia pediatrickejendokrinológie a diabetológie a porúch látkovej premeny a výživy
Pondelok: 7:00-12:30
Utorok: 7:00-12:30
Streda: 7:00-12:30
Štvrtok: 7:00-12:30
Piatok: 7:00-12:30
Sobota: neordinuje
Nedeľa: neordinuje",49.1181624,19.1653135,"Kollárová
282/3
03491
Ľubochňa","Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, Ľubochňa, (Národný endokrinologický a diabetologický ústav, n.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-lubochna-narodny-endokrinologicky-a-diabetologicky-ustav-n.o.-1.html?page_id=100911," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Žilinský,Ružomberok,1,7,53
51-31936415-A0067,"{'Druh zariadenia': 'ambulancia pediatrickej gynekológie', 'Identifikátor': '51-31936415-A0067', 'Odborné zameranie': 'pediatrická gynekológia', 'Lekári sestry': 'MUDr. Eva Žifčáková (lekár)', 'Miesto prevádzkovania': 'ÚVN\nGen. Miloša Vesela\n21\n03426\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Ústredná vojenská nemocnica SNP Ružomberok - FN\nGen. Miloša Vesela\n88/21\n03401\nRužomberok\nIČO: 31936415\nwww.uvn.sk'}","Poskytovateľ platnosť od: 02.08.2016
Pondelok: neordinuje
Utorok: 9:00-14:00
Streda: neordinuje
Štvrtok: neordinuje
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.0770659,19.3110104,"ÚVN
Gen. Miloša Vesela
21
03426
Ružomberok","Ambulancia pediatrickej gynekológie, MUDr. Eva Žifčáková, Ružomberok, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-pediatrickej-gynekologie-mudr.-eva-zifcakova-ruzomberok-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=74423, Pediatrická gynekológia,Žilinský,Ružomberok,1,7,53
51-31936415-A0074,"{'Druh zariadenia': 'ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy', 'Identifikátor': '51-31936415-A0074', 'Odborné zameranie': 'pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy', 'Miesto prevádzkovania': 'ÚVN\nGen. Miloša Vesela\n21\n03426\nRužomberok', 'Poisťovne': 'Union', 'Poskytovateľ': 'Ústredná vojenská nemocnica SNP Ružomberok - FN\nGen. Miloša Vesela\n88/21\n03401\nRužomberok\nIČO: 31936415\nwww.uvn.sk', 'Telefón': '+'}",,49.0770659,19.3110104,"ÚVN
Gen. Miloša Vesela
21
03426
Ružomberok","Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, Ružomberok, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-ruzomberok-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=74416," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Žilinský,Ružomberok,1,7,53
51-31936415-A0072,"{'Druh zariadenia': 'ambulancia pediatrickej nefrológie', 'Identifikátor': '51-31936415-A0072', 'Odborné zameranie': 'pediatrická nefrológia', 'Lekári sestry': 'MUDr. Jana Hricová (lekár)', 'Miesto prevádzkovania': 'ÚVN\nGen. Miloša Vesela\n21\n03426\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Ústredná vojenská nemocnica SNP Ružomberok - FN\nGen. Miloša Vesela\n88/21\n03401\nRužomberok\nIČO: 31936415\nwww.uvn.sk'}","Poskytovateľ platnosť od: 01.09.2022
Pondelok: 7:00-12:00  ||12:30-15:30
Utorok: neordinuje
Streda: neordinuje
Štvrtok: 7:00-12:00  ||12:30-15:30
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.0770659,19.3110104,"ÚVN
Gen. Miloša Vesela
21
03426
Ružomberok","Ambulancia pediatrickej nefrológie, MUDr. Jana Hricová, Ružomberok, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-pediatrickej-nefrologie-mudr.-jana-hricova-ruzomberok-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=74418, Pediatrická nefrológia,Žilinský,Ružomberok,1,7,53
51-31936415-A0071,"{'Druh zariadenia': 'pediatrická ambulancia', 'Identifikátor': '51-31936415-A0071', 'Odborné zameranie': 'pediatria\nneonatológia', 'Lekári sestry': 'MUDr. Elena Nemcová (lekár)', 'Miesto prevádzkovania': 'ÚVN\nGen. Miloša Vesela\n21\n03426\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Ústredná vojenská nemocnica SNP Ružomberok - FN\nGen. Miloša Vesela\n88/21\n03401\nRužomberok\nIČO: 31936415\nwww.uvn.sk'}","Poskytovateľ platnosť od: 15.02.2016
Pondelok: neordinuje
Utorok: 8:30-12:30
Streda: neordinuje
Štvrtok: neordinuje
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.0770659,19.3110104,"ÚVN
Gen. Miloša Vesela
21
03426
Ružomberok","Pediatrická ambulancia, MUDr. Elena Nemcová, Ružomberok, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/pediatricka-ambulancia-mudr.-elena-nemcova-ruzomberok-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=74419," Pediatria, Neonatológia",Žilinský,Ružomberok,1,7,53
51-31936415-A0070,"{'Druh zariadenia': 'ambulancia pediatrickej kardiológie', 'Identifikátor': '51-31936415-A0070', 'Odborné zameranie': 'pediatrická kardiológia', 'Miesto prevádzkovania': 'ÚVN\nGen. Miloša Vesela\n21\n03426\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Ústredná vojenská nemocnica SNP Ružomberok - FN\nGen. Miloša Vesela\n88/21\n03401\nRužomberok\nIČO: 31936415\nwww.uvn.sk', 'Telefón': '+421 444382560'}","Telefón platnosť od: 17.06.2015
Pondelok: neordinuje
Utorok: neordinuje
Streda: neordinuje
Štvrtok: 8:00-12:00  ||12:30-15:30ambulancia
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.0770659,19.3110104,"ÚVN
Gen. Miloša Vesela
21
03426
Ružomberok","Ambulancia pediatrickej kardiológie, Ružomberok, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-pediatrickej-kardiologie-ruzomberok-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=74420, Pediatrická kardiológia,Žilinský,Ružomberok,1,7,53
51-31936415-A0069,"{'Druh zariadenia': 'ambulancia pediatrickej gastroenterológie, hepatológie a výživy', 'Identifikátor': '51-31936415-A0069', 'Odborné zameranie': 'pediatrická gastroenterológia, hepatológia a výživa', 'Lekári sestry': 'MUDr. Juraj Valentovič (lekár)', 'Miesto prevádzkovania': 'ÚVN\nGen. Miloša Vesela\n21\n03426\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Ústredná vojenská nemocnica SNP Ružomberok - FN\nGen. Miloša Vesela\n88/21\n03401\nRužomberok\nIČO: 31936415\nwww.uvn.sk'}","Poskytovateľ platnosť od: 01.02.2019
Pondelok: neordinuje
Utorok: 11:30-15:30
Streda: 7:00-12:00  ||12:30-15:30
Štvrtok: neordinuje
Piatok: 7:00-12:00  ||12:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",49.0770659,19.3110104,"ÚVN
Gen. Miloša Vesela
21
03426
Ružomberok","Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, MUDr. Juraj Valentovič, Ružomberok, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-mudr.-juraj-valentovic-ruzomberok-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=74421," Pediatrická gastroenterológia, hepatológia a výživa",Žilinský,Ružomberok,1,7,53
65-36752797-A0004,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-36752797-A0004', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast\ndorastové lekárstvo', 'Miesto prevádzkovania': '105\n03481\nLisková', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Nosko Health Prevention, s. r. o.\nKamenná\n1757/2\n03484\nLiptovské Sliače\nIČO: 36752797', 'Telefón': '+421 44 432 29 34'}","Telefón platnosť od: 06.09.2021
Pondelok: neordinuje
Utorok: neordinuje
Streda: 13:00-15:00
Štvrtok: neordinuje
Piatok: 10:30-14:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0887727,19.3516048,"105
03481
Lisková","Všeobecná ambulancia pre deti a dorast, Lisková, (Nosko Health Prevention, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/vseobecna-ambulancia-pre-deti-a-dorast-liskova-nosko-health-prevention-s.-r.-o..html?page_id=74250," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Ružomberok,1,7,53
65-36436330-A0001,"{'Druh zariadenia': 'ambulancia pediatrickej neurológie', 'Identifikátor': '65-36436330-A0001', 'Odborné zameranie': 'pediatrická neurológia', 'Miesto prevádzkovania': 'Považská\n2\n03401\nRužomberok', 'Poisťovne': 'VšZP', 'Poskytovateľ': 'TEMPUS P, s.r.o.\nPodtatranského\n1467/6\n03101\nLiptovský Mikuláš\nIČO: 36436330', 'Telefón': '+421 444382362'}","Telefón platnosť od: 01.09.2018
Pondelok: neordinuje
Utorok: 7:00-14:30
Streda: neordinuje
Štvrtok: neordinuje
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.0857432,19.3008038,"Považská
2
03401
Ružomberok","Ambulancia pediatrickej neurológie, Ružomberok, (TEMPUS P, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-pediatrickej-neurologie-ruzomberok-tempus-p.html?page_id=66968, Pediatrická neurológia,Žilinský,Ružomberok,1,7,53
65-36752797-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-36752797-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast\ndorastové lekárstvo', 'Miesto prevádzkovania': 'Zdravotné stredisko Lúčky\n45\n03482\nLúčky', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Nosko Health Prevention, s. r. o.\nKamenná\n1757/2\n03484\nLiptovské Sliače\nIČO: 36752797', 'Telefón': '+421 0917 806 772'}","Telefón platnosť od: 06.09.2021
Pondelok: neordinuje
Utorok: 7:00-14:00
Streda: neordinuje
Štvrtok: 10:00-14:00
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: Objednanie pacientov na tel.čísle - 0917 806 772",49.1237200,19.4074100,"Zdravotné stredisko Lúčky
45
03482
Lúčky","Všeobecná ambulancia pre deti a dorast, Lúčky, (Nosko Health Prevention, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/vseobecna-ambulancia-pre-deti-a-dorast-lucky-nosko-health-prevention-s.-r.-o..html?page_id=66940," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Ružomberok,1,7,53
65-36752797-A0003,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-36752797-A0003', 'Odborné zameranie': 'dorastové lekárstvo\nvšeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Centrum integrovanej zdravotnej starostlivosti Liptovská Teplá\nLiptovská Teplá\n73\n03483\nLiptovská Teplá', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Nosko Health Prevention, s. r. o.\nKamenná\n1757/2\n03484\nLiptovské Sliače\nIČO: 36752797', 'Telefón': '+421 917 806 772'}","Telefón platnosť od: 06.09.2021
Pondelok: 7:00-16:00
Utorok: neordinuje
Streda: 7:00-13:00
Štvrtok: neordinuje
Piatok: 7:00-10:30
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: V prípade ochorenia a preobjednania volajte na tel.číslo: 0917 806 772
Na poradňu dojčenia sa objednajte na tel.čísle: 0915 895 668",49.0986284,19.4122642,"Centrum integrovanej zdravotnej starostlivosti Liptovská Teplá
Liptovská Teplá
73
03483
Liptovská Teplá","Všeobecná ambulancia pre deti a dorast, Liptovská Teplá, (Nosko Health Prevention, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/vseobecna-ambulancia-pre-deti-a-dorast-liptovska-tepla-nosko-health-prevention-s.-r.-o..html?page_id=66941," Dorastové lekárstvo, Všeobecná starostlivosť o deti a dorast",Žilinský,Ružomberok,1,7,53
65-43860419-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-43860419-A0002', 'Odborné zameranie': 'dorastové lekárstvo\nvšeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Liptovská Osada\n139\nLiptovská Osada', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Drusková, s.r.o.\n139\n03473\nLiptovská Osada\nIČO: 43860419', 'Telefón': '+421 905899697\n044/4396233', 'Mobil': '+421910466134'}","Mobil platnosť od: 01.04.2022
Pondelok: 7:00-11:30
Utorok: neordinuje
Streda: 7:00-14:00
Štvrtok: 11:30-16:00
Piatok: 7:00-11:00
Sobota: neordinuje
Nedeľa: neordinuje",48.9524605,19.2632137,"Liptovská Osada
139
Liptovská Osada","Všeobecná ambulancia pre deti a dorast, Liptovská Osada, (MUDr. Drusková, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/vseobecna-ambulancia-pre-deti-a-dorast-liptovska-osada-mudr.-druskova.html?page_id=66912," Dorastové lekárstvo, Všeobecná starostlivosť o deti a dorast",Žilinský,Ružomberok,1,7,53
65-44318987-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-44318987-A0001', 'Odborné zameranie': 'dorastové lekárstvo\nvšeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Štiavnická\n2018/7\n03401\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'EOM - HEALTH, s.r.o.\nTatranská\n247\n03481\nLisková\nIČO: 44318987', 'Telefón': '+421 444324777'}","Telefón platnosť od: 07.11.2013
Pondelok: 7:00-9:00  ||14:00-15:00konzíliá, semináre,administratíva
Utorok: neordinuje
Streda: 7:00-11:00  ||17:00-19:00konzíliá, semináre,administratíva
Štvrtok: neordinuje
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: pondelok, streda: 7:00-8:00 odbery krvi, moču, zapožičiavanie zdravotnej dokumentácie",49.0763029,19.3132221,"Štiavnická
2018/7
03401
Ružomberok","Všeobecná ambulancia pre deti a dorast, Ružomberok, (EOM - HEALTH, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/vseobecna-ambulancia-pre-deti-a-dorast-ruzomberok-eom-health.html?page_id=57069," Dorastové lekárstvo, Všeobecná starostlivosť o deti a dorast",Žilinský,Ružomberok,1,7,53
51-31936415-A0065,"{'Druh zariadenia': 'pediatrická ambulancia', 'Identifikátor': '51-31936415-A0065', 'Odborné zameranie': 'pediatria', 'Lekári sestry': 'doc. MUDr. Viliam Žilínek, CSc. (lekár)', 'Miesto prevádzkovania': 'ÚVN\nGen. Miloša Vesela\n21\n03426\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Ústredná vojenská nemocnica SNP Ružomberok - FN\nGen. Miloša Vesela\n88/21\n03401\nRužomberok\nIČO: 31936415\nwww.uvn.sk'}","Poskytovateľ platnosť od: 01.07.2017
Pondelok: 8:00-9:00
Utorok: 8:00-9:00
Streda: 8:00-9:00
Štvrtok: 8:00-9:00
Piatok: 8:00-9:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0770659,19.3110104,"ÚVN
Gen. Miloša Vesela
21
03426
Ružomberok","Pediatrická ambulancia, doc. MUDr. Viliam Žilínek, CSc., Ružomberok, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/pediatricka-ambulancia-doc.-mudr.-viliam-zilinek-csc.-ruzomberok-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=56968, Pediatria,Žilinský,Ružomberok,1,7,53
51-31936415-A0062,"{'Druh zariadenia': 'ambulancia detskej psychiatrie', 'Identifikátor': '51-31936415-A0062', 'Odborné zameranie': 'detská psychiatria', 'Lekári sestry': 'MUDr. Viera Domeniková (lekár)\nMUDr. Martin Naď (lekár)', 'Miesto prevádzkovania': 'ÚVN\nGen. Miloša Vesela\n21\n03426\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Ústredná vojenská nemocnica SNP Ružomberok - FN\nGen. Miloša Vesela\n88/21\n03401\nRužomberok\nIČO: 31936415\nwww.uvn.sk'}","Poskytovateľ platnosť od: 01.12.2018
Pondelok: neordinuje
Utorok: 7:00-12:00
Streda: 7:30-12:00  ||12:30-15:30
Štvrtok: 7:30-12:00  ||12:30-15:30
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",49.0770659,19.3110104,"ÚVN
Gen. Miloša Vesela
21
03426
Ružomberok","Ambulancia detskej psychiatrie, MUDr. Viera Domeniková, Ružomberok, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-detskej-psychiatrie-mudr.-viera-domenikova-ruzomberok-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=56961, Detská psychiatria,Žilinský,Ružomberok,1,7,53
51-31936415-A0037,"{'Druh zariadenia': 'ambulancia pediatrickej oftalmológie', 'Identifikátor': '51-31936415-A0037', 'Odborné zameranie': 'pediatrická oftalmológia', 'Miesto prevádzkovania': 'ÚVN\nGen. Miloša Vesela\n21\n03426\nRužomberok', 'Poisťovne': 'Dôvera', 'Poskytovateľ': 'Ústredná vojenská nemocnica SNP Ružomberok - FN\nGen. Miloša Vesela\n88/21\n03401\nRužomberok\nIČO: 31936415\nwww.uvn.sk'}","Poskytovateľ platnosť od: 27.02.2014
Pondelok: 7:30-15:30
Utorok: 7:30-15:30
Streda: 7:30-15:30
Štvrtok: 7:30-15:30
Piatok: 7:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: 12:30-13:00 obed",49.0770659,19.3110104,"ÚVN
Gen. Miloša Vesela
21
03426
Ružomberok","Ambulancia pediatrickej oftalmológie, Ružomberok, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-pediatrickej-oftalmologie-ruzomberok-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=56933, Pediatrická oftalmológia,Žilinský,Ružomberok,1,7,53
51-31936415-A0026,"{'Druh zariadenia': 'ambulancia pediatrickej neurológie', 'Identifikátor': '51-31936415-A0026', 'Odborné zameranie': 'pediatrická neurológia', 'Lekári sestry': 'MUDr. Ján Midriak (lekár)', 'Miesto prevádzkovania': 'ÚVN\nGen. Miloša Vesela\n21\n03426\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Ústredná vojenská nemocnica SNP Ružomberok - FN\nGen. Miloša Vesela\n88/21\n03401\nRužomberok\nIČO: 31936415\nwww.uvn.sk', 'Telefón': '+421 44 438 2362'}","Telefón platnosť od: 01.01.2022
Pondelok: neordinuje
Utorok: neordinuje
Streda: 7:00-13:00  ||13:30-15:30
Štvrtok: 7:00-13:00  ||13:30-15:30
Piatok: 7:00-11:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0770659,19.3110104,"ÚVN
Gen. Miloša Vesela
21
03426
Ružomberok","Ambulancia pediatrickej neurológie, MUDr. Ján Midriak, Ružomberok, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-pediatrickej-neurologie-mudr.-jan-midriak-ruzomberok-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=56923, Pediatrická neurológia,Žilinský,Ružomberok,1,7,53
65-44318987-A0002,"{'Druh zariadenia': 'ambulancia klinickej imunológie a alergológie', 'Identifikátor': '65-44318987-A0002', 'Odborné zameranie': 'pediatrická imunológia a alergiológia', 'Miesto prevádzkovania': 'Štiavnická\n2018/7\n03401\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'EOM - HEALTH, s.r.o.\nTatranská\n247\n03481\nLisková\nIČO: 44318987', 'Telefón': '+421 444324777'}","Telefón platnosť od: 01.09.2020
Pondelok: 7:00-12:00  ||12:30-14:30
Utorok: 11:00-16:00
Streda: 7:00-12:30  ||13:00-15:30
Štvrtok: 11:00-16:00
Piatok: 7:00-12:00  ||12:30-14:30
Sobota: neordinuje
Nedeľa: neordinuje",49.0763029,19.3132221,"Štiavnická
2018/7
03401
Ružomberok","Ambulancia klinickej imunológie a alergológie, Ružomberok, (EOM - HEALTH, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/ambulancia-klinickej-imunologie-a-alergologie-ruzomberok-eom-health.html?page_id=56421, Pediatrická imunológia a alergiológia,Žilinský,Ružomberok,1,7,53
65-44787294-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-44787294-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast\ndorastové lekárstvo', 'Miesto prevádzkovania': 'Hasičská\n241/16\n03491\nĽubochňa', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Martinková, s.r.o.\nHasičská\n241/16\n03491\nĽubochňa\nIČO: 44787294', 'Telefón': '+421 444391408'}","Telefón platnosť od: 29.01.2018
Pondelok: 7:15-11:30  ||12:00-15:00
Utorok: 7:15-11:30  ||12:00-15:00
Streda: 7:15-11:30  ||12:00-15:00
Štvrtok: 7:15-11:30  ||12:00-15:00
Piatok: 7:15-11:30  ||12:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",49.1229941,19.1676992,"Hasičská
241/16
03491
Ľubochňa","Všeobecná ambulancia pre deti a dorast, Ľubochňa, (MUDr. Martinková, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/vseobecna-ambulancia-pre-deti-a-dorast-lubochna-mudr.-martinkova.html?page_id=56420," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Ružomberok,1,7,53
65-36442186-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-36442186-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast\ndorastové lekárstvo', 'Miesto prevádzkovania': 'Kľačno\n4/2201\n03401\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Pro infantibus, s.r.o.\nDušana Makovického\n9\n03401\nRužomberok\nIČO: 36442186', 'Telefón': '+421 444321690'}","Telefón platnosť od: 30.10.2017
Pondelok: 7:00-12:00  ||12:30-14:30
Utorok: 7:00-12:00  ||12:30-14:30
Streda: 7:00-12:00  ||12:30-14:30
Štvrtok: 7:00-12:00  ||12:30-17:00
Piatok: 7:00-12:00  ||12:30-14:30
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: 14:30-15:30 Návštevy novorodencov",49.0855531,19.2685814,"Kľačno
4/2201
03401
Ružomberok","Všeobecná ambulancia pre deti a dorast, Ružomberok, (Pro infantibus, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/vseobecna-ambulancia-pre-deti-a-dorast-ruzomberok-pro-infantibus.html?page_id=56300," Všeobecná starostlivosť o deti a dorast, Dorastové lekárstvo",Žilinský,Ružomberok,1,7,53
65-44036884-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-44036884-A0001', 'Odborné zameranie': 'dorastové lekárstvo\nvšeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr.Zora Zdráhalová (lekár)\nEva Fričová (sestra)\nAnna Furielová (sestra)', 'Miesto prevádzkovania': 'Bystrická cesta\n16\n03401\nRužomberok', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MANELI, s.r.o.\nBystrická cesta\n195/16\n03401\nRužomberok\nIČO: 44036884', 'Telefón': '+421 444321657\n+421 911135193'}","Telefón platnosť od: 16.04.2018
Pondelok: 7:00-15:00
Utorok: 7:00-14:30
Streda: 7:00-14:30
Štvrtok: 10:00-17:00
Piatok: 7:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0738545,19.3148557,"Bystrická cesta
16
03401
Ružomberok","Všeobecná ambulancia pre deti a dorast, MUDr.Zora Zdráhalová, Ružomberok, (MANELI, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ruzomberok/vseobecna-ambulancia-pre-deti-a-dorast-mudr.zora-zdrahalova-ruzomberok-maneli.html?page_id=55986," Dorastové lekárstvo, Všeobecná starostlivosť o deti a dorast",Žilinský,Ružomberok,1,7,53
